-0,299988	1,29315E-6
-0,285034	9,34971E-7
-0,270081	7,94813E-7
-0,255127	7,20574E-7
-0,240173	6,76516E-7
-0,22522	6,42194E-7
-0,210266	6,02073E-7
-0,195313	5,47579E-7
-0,180359	4,70745E-7
-0,165405	3,81705E-7
-0,150452	2,87782E-7
-0,135498	1,79393E-7
-0,120544	7,88475E-8
-0,105591	0
-0,0906372	-2,90123E-8
-0,0756836	4,06997E-8
-0,06073	2,60467E-7
-0,0457764	7,26602E-7
-0,0308228	1,53368E-6
-0,0158691	2,7554E-6
-0,000915527	4,41795E-6
0,0140381	6,49446E-6
0,0289917	8,91836E-6
0,0439453	1,15417E-5
0,0588989	1,42198E-5
0,0738525	1,6769E-5
0,0888062	1,90137E-5
0,10376 	2,08528E-5
0,118713	2,22082E-5
0,133667	2,31018E-5
0,148621	2,35575E-5
0,163574	2,35525E-5
0,178528	2,29981E-5
0,193481	2,16838E-5
0,208435	1,93105E-5
0,223389	1,56769E-5
0,238342	1,12712E-5
0,253296	7,33846E-6
0,26825 	4,55017E-6
0,283203	2,77202E-6
0,298157	1,67745E-6
0,31311 	9,88771E-7
0,328064	5,65594E-7
0,343018	3,01108E-7
0,357971	1,3733E-7
0,372925	4,9846E-8
0,387878	5,08656E-9
0,402832	0
0,417786	1,93275E-8
0,432739	6,30691E-8
0,447693	1,22069E-7
0,462646	1,96329E-7
0,4776  	2,82795E-7
0,492554	3,90623E-7
0,507507	5,10659E-7
0,522461	6,45953E-7
0,537415	8,08713E-7
0,552368	9,92836E-7
0,567322	1,19527E-6
0,582275	1,41296E-6
0,597229	1,64896E-6
0,612183	1,90633E-6
0,627136	2,1698E-6
0,64209 	2,45157E-6
0,657043	2,75471E-6
0,671997	3,06396E-6
0,686951	3,40067E-6
0,701904	3,75569E-6
0,716858	4,12902E-6
0,731812	4,52677E-6
0,746765	4,95503E-6
0,761719	5,4016E-6
0,776672	5,87564E-6
0,791626	6,35579E-6
