-0,399933	1,13105E-6
-0,384979	5,99379E-7
-0,370026	3,15208E-7
-0,355072	1,29304E-7
-0,340118	1,68769E-9
-0,325165	-8,25933E-8
-0,310211	-1,40324E-7
-0,295258	-1,71199E-7
-0,280304	-1,81567E-7
-0,26535	-1,74478E-7
-0,250397	-1,47187E-7
-0,235443	-1,11046E-7
-0,22049	-6,19344E-8
-0,205536	-3,24054E-9
-0,190582	6,07939E-8
-0,175629	1,23272E-7
-0,160675	1,82912E-7
-0,145721	2,34525E-7
-0,130768	2,72864E-7
-0,115814	2,93618E-7
-0,100861	2,98876E-7
-0,085907	2,87163E-7
-0,0709534	2,54267E-7
-0,0559998	2,07996E-7
-0,0410461	1,59817E-7
-0,0260925	1,04406E-7
-0,0111389	5,79053E-8
0,0038147	1,78137E-8
0,0187683	0
0,0337219	1,2124E-8
0,0486755	5,93737E-8
0,0636292	1,54261E-7
0,0785828	2,98282E-7
0,0935364	4,96747E-7
0,10849 	7,44314E-7
0,123444	1,03949E-6
0,138397	1,36842E-6
0,153351	1,71596E-6
0,168304	2,06075E-6
0,183258	2,41532E-6
0,198212	2,73753E-6
0,213165	3,02922E-6
0,228119	3,28338E-6
0,243073	3,48017E-6
0,258026	3,62477E-6
0,27298 	3,70132E-6
0,287933	3,71683E-6
0,302887	3,68351E-6
0,317841	3,59221E-6
0,332794	3,46734E-6
0,347748	3,2967E-6
0,362701	3,09858E-6
0,377655	2,87911E-6
0,392609	2,63827E-6
0,407562	2,38828E-6
0,422516	2,13524E-6
0,437469	1,8883E-6
0,452423	1,64746E-6
0,467377	1,41883E-6
0,48233 	1,20546E-6
0,497284	1,01346E-6
0,512238	8,36707E-7
0,527191	6,75216E-7
0,542145	5,3814E-7
0,557098	4,1327E-7
0,572052	3,09763E-7
0,587006	2,21515E-7
0,601959	1,48526E-7
0,616913	9,38465E-8
0,631866	4,83228E-8
0,64682 	2,11096E-8
0,661774	0
0,676727	3,30441E-9
0,691681	2,49194E-8
0,706635	6,48449E-8
0,721588	1,26133E-7
0,736542	2,08783E-7
0,751495	3,06692E-7
0,766449	4,19859E-7
0,781403	5,29975E-7
0,796356	6,43143E-7

