-0,299988	5,7428E-7
-0,285034	2,65284E-7
-0,270081	1,49464E-7
-0,255127	9,50151E-8
-0,240173	6,76353E-8
-0,22522	4,819E-8
-0,210266	3,13693E-8
-0,195313	5,17967E-9
-0,180359	-1,86296E-8
-0,165405	-3,46569E-8
-0,150452	-3,02069E-8
-0,135498	0
-0,120544	8,15374E-8
-0,105591	2,43611E-7
-0,0906372	5,26686E-7
-0,0756836	9,92806E-7
-0,06073	1,71445E-6
-0,0457764	2,7984E-6
-0,0308228	4,32549E-6
-0,0158691	6,3127E-6
-0,000915527	8,72377E-6
0,0140381	1,14629E-5
0,0289917	1,44152E-5
0,0439453	1,7394E-5
0,0588989	2,02116E-5
0,0738525	2,26867E-5
0,0888062	2,46885E-5
0,10376 	2,61807E-5
0,118713	2,71382E-5
0,133667	2,76223E-5
0,148621	2,7606E-5
0,163574	2,69976E-5
0,178528	2,55591E-5
0,193481	2,28603E-5
0,208435	1,85776E-5
0,223389	1,33001E-5
0,238342	8,60234E-6
0,253296	5,32978E-6
0,26825 	3,25962E-6
0,283203	1,9768E-6
0,298157	1,17007E-6
0,31311 	6,47142E-7
0,328064	3,22582E-7
0,343018	1,1704E-7
0,357971	0
0,372925	-5,90571E-8
0,387878	-8,1493E-8
0,402832	-7,64632E-8
0,417786	-4,39675E-8
0,432739	3,78695E-9
0,447693	6,37484E-8
0,462646	1,32865E-7
0,4776  	2,14189E-7
0,492554	3,10772E-7
0,507507	4,16509E-7
0,522461	5,37506E-7
0,537415	6,76813E-7
0,552368	8,34431E-7
0,567322	1,01036E-6
0,582275	1,20155E-6
0,597229	1,41715E-6
0,612183	1,65411E-6
0,627136	1,90938E-6
0,64209 	2,18907E-6
0,657043	2,49318E-6
0,671997	2,82169E-6
0,686951	3,18683E-6
0,701904	3,58859E-6
0,716858	4,02086E-6
0,731812	4,49281E-6
0,746765	5,00138E-6
0,761719	5,54047E-6
0,776672	6,09482E-6
0,791626	6,65527E-6
