-0,399933	1,18642E-6
-0,384979	6,45633E-7
-0,370026	3,64241E-7
-0,355072	1,8081E-7
-0,340118	5,7804E-8
-0,325165	-2,46135E-8
-0,310211	-7,59032E-8
-0,295258	-1,05159E-7
-0,280304	-1,12137E-7
-0,26535	-1,02727E-7
-0,250397	-7,64718E-8
-0,235443	-4,05727E-8
-0,22049	3,07781E-9
-0,205536	5,97289E-8
-0,190582	1,14274E-7
-0,175629	1,6824E-7
-0,160675	2,16224E-7
-0,145721	2,53252E-7
-0,130768	2,75012E-7
-0,115814	2,8126E-7
-0,100861	2,71225E-7
-0,085907	2,45493E-7
-0,0709534	1,99227E-7
-0,0559998	1,47205E-7
-0,0410461	9,06968E-8
-0,0260925	3,06791E-8
-0,0111389	-1,93288E-8
0,0038147	-5,70076E-8
0,0187683	-7,02113E-8
0,0337219	-5,23175E-8
0,0486755	0
0,0636292	1,05174E-7
0,0785828	2,58322E-7
0,0935364	4,59931E-7
0,10849 	7,07531E-7
0,123444	9,95291E-7
0,138397	1,31082E-6
0,153351	1,64344E-6
0,168304	1,97057E-6
0,183258	2,29618E-6
0,198212	2,59767E-6
0,213165	2,86468E-6
0,228119	3,0914E-6
0,243073	3,26961E-6
0,258026	3,39349E-6
0,27298 	3,45633E-6
0,287933	3,4673E-6
0,302887	3,43249E-6
0,317841	3,3519E-6
0,332794	3,23164E-6
0,347748	3,07781E-6
0,362701	2,89347E-6
0,377655	2,69081E-6
0,392609	2,46374E-6
0,407562	2,23362E-6
0,422516	2,0035E-6
0,437469	1,77032E-6
0,452423	1,54935E-6
0,467377	1,33449E-6
0,48233 	1,13488E-6
0,497284	9,5359E-7
0,512238	7,90606E-7
0,527191	6,36778E-7
0,542145	5,10415E-7
0,557098	3,90155E-7
0,572052	2,91258E-7
0,587006	2,0762E-7
0,601959	1,39241E-7
0,616913	8,30681E-8
0,631866	4,21545E-8
0,64682 	1,34478E-8
0,661774	0
0,676727	1,81096E-9
0,691681	3,10877E-8
0,706635	7,86751E-8
0,721588	1,41521E-7
0,736542	2,22678E-7
0,751495	3,1299E-7
0,766449	4,12457E-7
0,781403	5,11924E-7
0,796356	6,05288E-7

