-0,399933	1,69148E-6
-0,384979	1,25263E-6
-0,370026	1,02801E-6
-0,355072	8,84571E-7
-0,340118	7,92095E-7
-0,325165	7,392E-7
-0,310211	7,04464E-7
-0,295258	6,93806E-7
-0,280304	7,00451E-7
-0,26535	7,15977E-7
-0,250397	7,45511E-7
-0,235443	7,69979E-7
-0,22049	7,93226E-7
-0,205536	8,14214E-7
-0,190582	8,18327E-7
-0,175629	8,1188E-7
-0,160675	7,8162E-7
-0,145721	7,27136E-7
-0,130768	6,50777E-7
-0,115814	5,55777E-7
-0,100861	4,5201E-7
-0,085907	3,51417E-7
-0,0709534	2,51403E-7
-0,0559998	1,64421E-7
-0,0410461	8,90347E-8
-0,0260925	3,37599E-8
-0,0111389	0
0,0038147	-9,07116E-9
0,0187683	1,99741E-8
0,0337219	9,75729E-8
0,0486755	2,23023E-7
0,0636292	3,96691E-7
0,0785828	6,10795E-7
0,0935364	8,62985E-7
0,10849 	1,13733E-6
0,123444	1,43701E-6
0,138397	1,73119E-6
0,153351	2,01835E-6
0,168304	2,28049E-6
0,183258	2,51089E-6
0,198212	2,69948E-6
0,213165	2,83589E-6
0,228119	2,92713E-6
0,243073	2,95916E-6
0,258026	2,9442E-6
0,27298 	2,88652E-6
0,287933	2,78916E-6
0,302887	2,66433E-6
0,317841	2,50594E-6
0,332794	2,32924E-6
0,347748	2,14032E-6
0,362701	1,93615E-6
0,377655	1,73504E-6
0,392609	1,53697E-6
0,407562	1,36027E-6
0,422516	1,18356E-6
0,437469	1,02517E-6
0,452423	8,14894E-7
0,467377	6,62604E-7
0,48233 	5,31676E-7
0,497284	4,19058E-7
0,512238	3,217E-7
0,527191	2,36548E-7
0,542145	1,66656E-7
0,557098	1,0897E-7
0,572052	6,04397E-8
0,587006	2,41163E-8
0,601959	0
0,616913	-1,19093E-8
0,631866	-5,50805E-9
0,64682 	2,22555E-8
0,661774	6,22261E-8
0,676727	1,17455E-7
0,691681	1,8184E-7
0,706635	2,52328E-7
0,721588	3,19765E-7
0,736542	3,78046E-7
0,751495	4,30223E-7
0,766449	4,91556E-7
0,781403	5,49837E-7
0,796356	6,17274E-7

