-0,399933	1,37238E-6
-0,384979	9,76003E-7
-0,370026	7,92639E-7
-0,355072	6,84042E-7
-0,340118	6,23663E-7
-0,325165	6,02408E-7
-0,310211	5,98853E-7
-0,295258	6,16203E-7
-0,280304	6,53633E-7
-0,26535	6,92772E-7
-0,250397	7,45339E-7
-0,235443	7,91467E-7
-0,22049	8,36466E-7
-0,205536	8,7591E-7
-0,190582	9,00065E-7
-0,175629	9,01454E-7
-0,160675	8,82335E-7
-0,145721	8,3868E-7
-0,130768	7,69635E-7
-0,115814	6,76419E-7
-0,100861	5,66083E-7
-0,085907	4,52756E-7
-0,0709534	3,30885E-7
-0,0559998	2,15971E-7
-0,0410461	1,14547E-7
-0,0260925	4,33952E-8
-0,0111389	3,70749E-9
0,0038147	0
0,0187683	4,67381E-8
0,0337219	1,47981E-7
0,0486755	2,93565E-7
0,0636292	4,87306E-7
0,0785828	7,16204E-7
0,0935364	9,68325E-7
0,10849 	1,23998E-6
0,123444	1,51834E-6
0,138397	1,79732E-6
0,153351	2,05951E-6
0,168304	2,29668E-6
0,183258	2,50272E-6
0,198212	2,66604E-6
0,213165	2,77656E-6
0,228119	2,84374E-6
0,243073	2,8505E-6
0,258026	2,82369E-6
0,27298 	2,745E-6
0,287933	2,63274E-6
0,302887	2,49302E-6
0,317841	2,32583E-6
0,332794	2,14033E-6
0,347748	1,94262E-6
0,362701	1,74186E-6
0,377655	1,5411E-6
0,392609	1,34034E-6
0,407562	1,14569E-6
0,422516	9,66289E-7
0,437469	8,02151E-7
0,452423	6,53271E-7
0,467377	5,1965E-7
0,48233 	4,0434E-7
0,497284	3,0734E-7
0,512238	2,19496E-7
0,527191	1,49962E-7
0,542145	9,26349E-8
0,557098	4,44633E-8
0,572052	1,7654E-8
0,587006	0
0,601959	-2,39524E-9
0,616913	1,04683E-8
0,631866	4,46942E-8
0,64682 	1,03334E-7
0,661774	1,71129E-7
0,676727	2,57235E-7
0,691681	3,586E-7
0,706635	4,63016E-7
0,721588	5,6438E-7
0,736542	6,59641E-7
0,751495	7,48799E-7
0,766449	8,4406E-7
0,781403	9,27114E-7
0,796356	1,01627E-6




