-0,399933	9,80129E-7
-0,384979	4,81182E-7
-0,370026	2,33394E-7
-0,355072	7,89897E-8
-0,340118	-1,77362E-8
-0,325165	-7,23478E-8
-0,310211	-1,02637E-7
-0,295258	-1,03629E-7
-0,280304	-8,58225E-8
-0,26535	-5,59919E-8
-0,250397	-3,6089E-9
-0,235443	5,46335E-8
-0,22049	1,1727E-7
-0,205536	1,85553E-7
-0,190582	2,4816E-7
-0,175629	3,02374E-7
-0,160675	3,45449E-7
-0,145721	3,72075E-7
-0,130768	3,76515E-7
-0,115814	3,60935E-7
-0,100861	3,25672E-7
-0,085907	2,76248E-7
-0,0709534	2,1358E-7
-0,0559998	1,45449E-7
-0,0410461	7,93934E-8
-0,0260925	1,95328E-8
-0,0111389	-2,36652E-8
0,0038147	-5,04448E-8
0,0187683	-4,28005E-8
0,0337219	0
0,0486755	8,3633E-8
0,0636292	2,1701E-7
0,0785828	3,93782E-7
0,0935364	6,08916E-7
0,10849 	8,61311E-7
0,123444	1,14056E-6
0,138397	1,43934E-6
0,153351	1,73538E-6
0,168304	2,02623E-6
0,183258	2,29663E-6
0,198212	2,53804E-6
0,213165	2,73184E-6
0,228119	2,8759E-6
0,243073	2,95648E-6
0,258026	2,99159E-6
0,27298 	2,96536E-6
0,287933	2,89945E-6
0,302887	2,79388E-6
0,317841	2,65168E-6
0,332794	2,48202E-6
0,347748	2,30015E-6
0,362701	2,09997E-6
0,377655	1,89368E-6
0,392609	1,67824E-6
0,407562	1,47196E-6
0,422516	1,27483E-6
0,437469	1,08991E-6
0,452423	9,20247E-7
0,467377	7,56687E-7
0,48233 	6,17542E-7
0,497284	4,93655E-7
0,512238	3,85028E-7
0,527191	2,91659E-7
0,542145	2,166E-7
0,557098	1,47646E-7
0,572052	9,70013E-8
0,587006	5,24605E-8
0,601959	2,01267E-8
0,616913	0
0,631866	-1,09715E-8
0,64682 	-9,73589E-9
0,661774	3,70671E-9
0,676727	3,54599E-8
0,691681	8,24718E-8
0,706635	1,38639E-7
0,721588	2,07013E-7
0,736542	2,84543E-7
0,751495	3,68176E-7
0,766449	4,64016E-7
0,781403	5,65959E-7
0,796356	6,77058E-7
