-0,299988	4,54137E-7
-0,285034	2,03839E-7
-0,270081	1,19221E-7
-0,255127	8,58424E-8
-0,240173	7,23913E-8
-0,22522	5,98863E-8
-0,210266	4,58248E-8
-0,195313	2,3188E-8
-0,180359	-1,49357E-9
-0,165405	-2,41609E-8
-0,150452	-3,82529E-8
-0,135498	-3,95274E-8
-0,120544	0
-0,105591	1,06208E-7
-0,0906372	3,24996E-7
-0,0756836	7,17398E-7
-0,06073	1,34784E-6
-0,0457764	2,29703E-6
-0,0308228	3,62776E-6
-0,0158691	5,33458E-6
-0,000915527	7,38064E-6
0,0140381	9,66843E-6
0,0289917	1,20908E-5
0,0439453	1,4473E-5
0,0588989	1,66674E-5
0,0738525	1,85253E-5
0,0888062	1,9969E-5
0,10376 	2,0991E-5
0,118713	2,1561E-5
0,133667	2,17056E-5
0,148621	2,13711E-5
0,163574	2,04537E-5
0,178528	1,87733E-5
0,193481	1,61775E-5
0,208435	1,27912E-5
0,223389	9,2523E-6
0,238342	6,27495E-6
0,253296	4,13989E-6
0,26825 	2,71894E-6
0,283203	1,78932E-6
0,298157	1,18013E-6
0,31311 	7,69312E-7
0,328064	4,86666E-7
0,343018	2,89468E-7
0,357971	1,56358E-7
0,372925	6,59718E-8
0,387878	-4,23516E-22
0,402832	-3,8506E-8
0,417786	-6,17532E-8
0,432739	-7,58452E-8
0,447693	-7,46783E-8
0,462646	-6,13044E-8
0,4776  	-4,48788E-8
0,492554	-2,23496E-8
0,507507	9,33479E-9
0,522461	4,71227E-8
0,537415	9,40659E-8
0,552368	1,47113E-7
0,567322	2,12366E-7
0,582275	2,83724E-7
0,597229	3,7034E-7
0,612183	4,60008E-7
0,627136	5,64934E-7
0,64209 	6,75964E-7
0,657043	8,02253E-7
0,671997	9,43801E-7
0,686951	1,10366E-6
0,701904	1,29709E-6
0,716858	1,51798E-6
0,731812	1,7816E-6
0,746765	2,09404E-6
0,761719	2,45532E-6
0,776672	2,86542E-6
0,791626	3,32435E-6
